c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.152932676,0.781392076,-0.674540287,-0.822203418,-0.360947126,0.068439284,0.87636,0.394236049,0.332280481,-0.809968618,-0.516547159,0.487392323,-0.639121962,0.033708199,0.471825116,0.793392971,-0.193440774,0.071630309,0.136934745,-0.01129033,-0.2309011,0.079955834,0.395268745,-0.136576955,-0.020153067
0.545613943,-0.791119857,0.037448787,0.297667074,0.025342906,-0.221258071,-0.901048178,0.267656754,-0.023138898,0.441282098,0.593618778,0.762360457,-0.985832259,-0.114281632,-0.854110851,0.886339672,-0.118711923,-0.394038281,0.630040817,0.825094657,0.589294164,-0.600004251,-0.105604063,0.791614076,0.740248225
-0.259011575,0.417387259,-0.261308901,-0.233627093,0.207546416,-0.902204347,-0.721521824,0.502413152,0.171092887,0.440688201,0.777610386,0.786519059,-0.915137909,0.590207988,-0.549800713,-0.3868691,-0.183106264,0.634903436,0.264919756,-0.228771781,-0.194345534,0.716506224,0.086402407,-0.033505143,-0.67948324
-0.152475913,0.741174665,-0.933002202,0.919178179,0.801045214,0.006413644,-0.810869016,0.929404825,0.529121119,-0.793924537,-0.091327938,-0.12287759,-0.888702056,-0.933701958,-0.283435411,0.095261929,0.261010374,0.151223783,-0.231446919,0.732191414,0.651159578,-0.507392792,-0.719195038,-0.256735721,0.053273383
-0.252736339,0.428594054,0.697001442,0.001261174,0.47297663,-0.932024379,0.22104202,-0.879621813,-0.094030309,0.480150118,0.765759366,-0.432960733,0.794236052,-0.470881481,0.087407434,-0.137231311,0.139424499,-0.643519555,0.234519636,0.785937842,0.050524244,-0.253250497,0.167559033,0.269644867,0.530257278
-0.264825293,0.431154399,-0.283569456,0.508249222,-0.14167125,0.690142289,0.654120655,-0.082120096,-0.631738434,-0.883213581,-0.263683704,-0.602874077,0.74308671,-0.686975909,-0.058882078,-0.600510112,-0.358114694,-0.163527057,0.251839859,0.477957044,-0.087124369,0.096201981,-0.127730006,-0.552864773,0.092966048
-0.30147659,-0.467709232,-0.149860912,0.111202829,-0.53228622,0.434181922,-0.515905146,0.035491129,0.09334078,0.15952607,-0.201772913,0.447497166,-0.298084135,-0.670960682,0.360017001,0.927119103,0.847386435,-0.925272911,-0.834062691,0.425842874,0.170681414,0.127463316,0.874088286,-0.617288,0.564480817
-0.44730626,-0.765816632,0.169621408,-0.715508937,0.490403329,0.752866482,0.076143918,0.335008032,0.425947532,-0.550872551,0.322726557,0.438448891,0.367332662,0.707169427,0.100138853,-0.697177752,-0.192681546,0.807582626,-0.537231986,-0.873025702,-0.944430057,-0.999505314,-0.775402981,-0.913967628,0.9110038
-0.774930035,-0.928670503,-0.998958897,0.412327466,0.493488293,0.709166914,-0.630883462,0.92785224,-0.797052902,0.289341966,-0.47367067,0.729778614,0.390742984,-0.940976177,0.236691363,-0.805851843,-0.573989123,0.013862564,0.887788523,-0.798149143,-0.148642959,-0.379406753,0.101514349,-0.008419725,-0.039682271
-0.405080372,-0.803788062,-0.242777039,0.134772968,0.878938126,-0.463925184,-0.105707548,0.451903386,0.59951943,-0.918504264,0.808299608,-0.18865877,0.205084459,0.731300784,0.353439609,-0.373282347,0.744634131,0.269618515,0.546963946,-0.610397421,-0.656502043,-0.164221723,0.009752344,-0.799414134,-0.875248822
0.646065782,0.81613477,0.872464295,0.010969555,0.311759581,0.31390438,0.40047011,-0.351870632,0.112800526,0.644035856,0.632715222,-0.612290839,0.486165576,0.760761643,-0.597849497,0.625103479,0.862048934,-0.085862138,0.24245391,0.149668837,-0.376636608,0.449461715,0.126512407,-0.311588201,-0.141601755
-0.602940934,-0.21970695,0.172748909,-0.538598416,-0.143759738,0.869950565,-0.262818151,-0.234750758,-0.74844844,-0.70095539,0.856512799,0.230975917,0.782774997,0.705761452,0.069189137,-0.355145706,0.441547661,0.135754798,0.658181541,-0.502616851,-0.757016919,0.487410399,-0.023003542,-0.116826893,0.019936882
0.253474187,0.437337911,0.16748178,0.666104371,0.681252533,0.255360278,0.15715671,0.631069076,-0.527498829,0.4185976,0.857397277,-0.67310492,-0.636803942,-0.950993053,0.551110486,0.207713532,0.493537729,0.078033252,-0.411889752,0.506450586,-0.704068272,-0.636073629,0.50345291,0.545689884,-0.930701516
-0.511568505,-0.034864126,0.981320134,0.027822558,-0.324752401,0.02706603,-0.479387655,-0.215365761,-0.033002532,-0.830847087,0.855877702,0.075394794,0.741434714,0.690549498,0.984940069,-0.611748887,-0.763575003,0.45389479,-0.005430627,-0.523737871,0.7642123,-0.699924734,0.320644969,-0.832214787,-0.779229791
-0.132050727,0.603516369,-0.21217107,-0.047119882,0.023866994,-0.093926187,0.119263873,-0.534693669,0.354137857,0.848563472,0.338116599,-0.031842285,-0.271446027,-0.870590101,-0.042205765,-0.78889995,0.126451839,-0.358489773,0.32597508,0.66198523,-0.576817965,0.757073176,-0.392335899,0.375194995,0.706279952
-0.24456036,-0.883030273,0.436277616,-0.266618126,-0.575967378,-0.501297098,0.479482685,-0.810308576,0.796686101,-0.071987995,0.484148891,0.714942001,0.146277521,0.363289317,-0.269319424,0.93711366,-0.23418185,-0.864330542,-0.204612205,-0.324272591,-0.24399831,0.039026093,0.192419398,0.994867671,0.954615107
0.308812117,-0.653252484,0.700140902,0.707397585,0.197445385,0.335236265,0.055923075,-0.220073159,0.224392444,0.386225534,0.378099651,-0.170967403,-0.978464108,0.507110158,0.884894531,-0.598954462,0.354327059,0.872797083,0.350871092,0.440313475,-0.10046765,0.981367735,-0.482078405,0.073788507,-0.867396569
-0.26923064,0.084970349,-0.299908564,0.61928359,-0.579223042,-0.098503383,-0.594121853,-0.065431072,-0.43924186,-0.68805923,-0.307356689,0.446495788,0.965065036,-0.612868433,0.901793664,0.238021088,-0.776628053,-0.698216719,0.333101949,-0.942283338,-0.262992829,-0.172209792,0.818259206,0.898867416,0.161559569
0.774582913,-0.657809384,0.295687186,-0.303380945,0.398908413,0.630197927,-0.98693262,-0.749029498,0.634581099,-0.34621279,0.765838,0.561331314,0.879010041,-0.698629983,0.60480469,-0.634837289,-0.235915023,0.118171596,-0.420711459,-0.191971007,0.140824604,0.335403543,-0.108684437,0.426787807,-0.253212614
-0.705357956,0.063532053,0.059175401,0.337028989,0.867875219,0.290556285,0.063737681,0.233590464,0.569503499,0.021268245,-0.808618253,-0.12569695,-0.960278009,-0.256764988,-0.646372429,-0.073883099,-0.03761221,0.829890972,0.840424713,0.007555185,-0.91294246,0.299870272,0.280854406,0.261822265,0.652724237
-0.835253246,-0.594279045,0.3142192,0.698520155,-0.711001723,-0.389561021,-0.337766904,0.685982262,-0.859404739,-0.656801166,-0.708660429,0.006629084,0.264298193,0.239002756,-0.842144196,-0.560561594,-0.048047085,-0.213738699,0.531368658,-0.173919438,-0.406444558,-0.615905755,0.145466557,0.872150236,-0.958713648
-0.072265776,-0.061045257,-0.951687894,0.468109621,0.428732048,0.142535825,-0.666201308,-0.422028778,0.239859344,-0.310092946,-0.205712174,0.752773757,-0.098508504,-0.923951576,0.754879386,-0.740354017,-0.08249067,-0.048433454,-0.763987498,0.547228252,0.554905615,0.971903154,-0.129044556,0.44829196,-0.936237494
-0.690770723,-0.980898583,0.387840091,-0.630335369,0.583516346,0.136245147,0.211341865,0.318954994,-0.092655935,0.801200401,-0.605667178,-0.085469552,-0.382345512,0.32898627,0.768425374,0.791391269,-0.640172554,0.785477407,0.139708344,0.099546068,-0.018460432,0.660965525,0.684219527,-0.282704189,-0.502314455
-0.594531286,-0.50519366,0.696587685,0.006547233,-0.15145727,0.415567523,-0.353320132,0.792577627,-0.929447304,-0.068649425,-0.755950295,0.106690051,0.444187332,-0.712495693,0.038380189,-0.83849617,-0.953299838,0.887626634,0.074273165,0.924463236,0.645767852,-0.238510309,-0.495406011,-0.505868479,0.016519393
0.715345163,0.936867637,-0.686120425,0.818343111,0.352145993,-0.318239262,0.012444837,-0.500535481,0.91938469,0.75571311,0.62618354,-0.943747065,-0.618751721,-0.209016307,0.149039086,0.413768356,-0.346929251,0.632464554,-0.993735059,0.919547561,-0.921730512,0.467714574,0.123129875,-0.340605744,-0.220423932
0.1479778,-0.223322108,-0.836432541,0.725735579,0.726029174,-0.819305898,0.947172009,0.533964102,-0.885707406,-0.190014932,0.846837151,-0.396772702,-0.16372612,0.66975978,-0.168886245,0.917075706,-0.977222538,0.952029373,0.595114144,0.934989143,0.649768549,0.125949152,0.302329256,-0.024726873,-0.18599273
0.911177539,0.154759558,-0.125952746,-0.817295831,0.760983218,-0.110927147,0.701785618,-0.885329226,-0.393115544,0.100269152,0.957927101,-0.841798325,0.933126925,0.259803591,0.251091696,0.864011973,-0.728255202,0.260409797,0.26585958,-0.482830988,-0.355167632,-0.139415134,0.145825872,0.723465375,0.405955693
0.173203005,0.840869023,-0.065311841,0.42766398,-0.908386478,-0.09483249,0.920072549,-0.210093844,0.971693587,-0.56324386,0.026965643,0.053088416,0.099751902,0.869315637,-0.541559582,0.914955791,0.137950133,-0.845157858,0.299630756,0.538046087,0.025299439,0.562394931,0.980503764,0.884809407,0.667537969
0.797231604,-0.029789693,0.217310246,0.661661304,0.987597263,-0.897648912,0.945924634,-0.187121748,-0.618943762,0.28062974,-0.473005842,0.414923211,-0.758263248,0.776897878,0.608056871,0.42655141,0.385207423,-0.670367831,0.094974909,-0.211004697,0.554338936,0.770187955,0.510268422,-0.796178943,0.915184775
0.401548884,-0.721250671,0.232950607,-0.365161226,-0.285350063,-0.66586715,0.435926621,0.247866852,0.406768298,0.016048523,-0.340709588,-0.719210268,-0.763790244,0.332907977,-0.79061003,-0.719235883,-0.113343625,0.405772208,-0.78906313,-0.07985944,-0.212884719,0.30250872,0.928189772,-0.272794621,-0.388083022
0.791539598,0.295026788,-0.553144095,0.703140195,0.861996017,-0.669298391,-0.281012641,-0.434186557,0.21482527,-0.133486823,-0.80870721,0.612858721,0.86136347,-0.009077544,-0.386838744,0.626812496,0.676909275,-0.867181696,-0.783472643,-0.847885416,0.150257542,-0.214988409,-0.400702499,-0.574282587,-0.016612202
-0.619063016,-0.849762322,0.947262814,-0.022652686,-0.198710388,0.868734314,0.787147943,0.828290783,0.462558607,0.786725661,0.423206394,0.638183673,0.646615721,0.797715161,-0.770567492,-0.670175263,0.257508542,-0.096886784,-0.21621947,-0.690343833,-0.067405216,0.297387278,0.826356015,-0.628546233,-0.627462069
-0.933072462,0.614288594,0.056318862,-0.534921479,-0.772333616,0.960632065,0.282750554,-0.087886643,-0.310090819,0.912124612,-0.928072589,-0.732831869,-0.666226417,0.012039078,0.394101396,0.034170001,0.489509918,-0.341435904,-0.671441523,0.889526267,0.019431135,-0.492325106,-0.709395463,0.10547055,0.572484053
-0.170021739,0.150559534,0.967941842,0.170973337,-0.707942892,-0.927254728,0.101532856,0.622156528,-0.188666465,-0.807490265,-0.945695634,-0.63440462,-0.4519187,0.02392632,-0.2129809,-0.008571356,0.194837519,0.921592775,-0.78047631,-0.814893399,-0.893627803,0.583914247,-0.232396026,-0.005290467,0.736494168
0.06780311,-0.184710003,0.659225367,0.956627789,-0.771018203,-0.767711557,-0.451546621,-0.098420854,-0.288624255,0.730999461,-0.528879695,-0.132826757,0.014000082,0.150793582,0.596791214,0.386178713,0.152836792,0.931324112,0.858773186,0.738507612,-0.89547342,0.340630599,0.907308366,-0.825317811,0.499730612
-0.426435975,-0.093546652,0.754564794,0.669484455,-0.508262974,-0.579653039,0.994016902,0.860845357,-0.290214492,0.577824626,-0.183004939,-0.303594806,-0.102573651,-0.003657057,-0.984245411,-0.563902372,-0.721363596,-0.435704811,0.535300359,-0.370886961,0.695109709,-0.843036132,-0.64727995,0.095693989,0.050510394
-0.714528775,-0.285271212,-0.929421251,0.653636949,-0.966470752,-0.308009255,-0.75865164,-0.917042214,0.660688463,-0.592040188,0.132256591,0.549097426,0.686297116,-0.732122347,-0.969645331,0.283093909,0.340175017,-0.81304288,-0.364061571,0.513732882,0.936714655,-0.03739999,0.105639411,0.071850285,-0.4704153
0.99865394,-0.436495354,-0.572912726,0.204751798,-0.810781643,0.973858059,0.414480227,-0.220032244,-0.451410523,-0.012061702,0.483867494,0.300789146,-0.063904476,0.031011036,-0.497225388,-0.384621055,0.007103272,0.32551224,0.50642788,0.143512484,-0.450598071,-0.431309718,0.323376819,0.335926122,-0.748880847
0.658196006,-0.660522391,-0.073777062,0.916483295,-0.550835073,-0.388647905,0.154158903,0.156770517,0.03996093,-0.654423133,0.348790511,-0.801866194,0.210150015,0.552225415,-0.514143636,0.716002681,0.021885643,0.777640128,0.09855648,0.527828698,0.399030445,0.461651388,0.609207506,-0.076062399,-0.776840207
0.78215222,0.552644904,0.744361424,-0.915991701,-0.686902848,-0.077138726,-0.974744532,0.280767097,0.637808885,-0.879169024,-0.152470907,-0.01123547,0.72786687,0.52001911,0.101747836,-0.055097574,0.92561525,-0.508554005,0.323297799,0.995307111,0.351233705,-0.474411668,0.055587756,0.204763992,0.643824634
-0.364917943,0.362839466,0.600883639,0.629146306,0.476959881,-0.116170621,-0.591689772,-0.2966992,-0.286832929,-0.046780073,0.179866602,-0.997609081,0.29901348,0.710826158,-0.771454414,0.963049007,0.678386976,-0.600511207,-0.649677682,-0.003483755,-0.234706712,-0.892168106,-0.332652718,-0.24309673,-0.845569479
-0.179518614,0.363332951,0.581034208,0.898462394,0.312850612,0.174170806,-0.35582407,0.938661505,-0.149568768,0.992347254,0.69142124,0.326751753,-0.925409964,0.385983605,-0.272364425,0.396213101,-0.361242413,-0.158545755,-0.965519097,0.937864272,0.12410194,-0.295579471,0.023358101,0.993450271,-0.010686667
0.916783603,0.156945867,-0.7050959,0.935260024,-0.734068598,-0.42868155,0.747580431,-0.447006156,-0.668356885,0.671285574,-0.78435289,0.050109025,-0.608030526,0.558402264,-0.500327432,-0.13897586,-0.409506135,-0.865242351,-0.700698426,0.320909729,0.451555635,0.024825708,0.237877535,-0.340876061,-0.040010244
0.214351219,-0.471163667,0.182681712,-0.553162284,0.623816852,-0.83320346,0.782893958,0.27271438,-0.114996477,-0.082610106,0.74406269,0.905231768,0.695381775,0.655962528,0.506688935,0.19589836,-0.812847144,0.052659701,0.409859915,-0.370738798,0.516750489,0.568078709,-0.851948705,-0.722898083,-0.823130216
-0.347964044,-0.152179677,-0.185051933,-0.154256031,-0.68618753,-0.400227282,0.922861132,0.900847337,-0.151579303,-0.398328472,0.048328238,0.104008664,-0.506630943,-0.461627001,-0.608332806,-0.455045523,0.897402554,0.351581343,0.491969833,0.127629028,0.482761431,0.684261574,-0.099351947,0.462335339,0.249584988
0.303343208,0.489488586,0.690775943,0.592579328,0.858742391,-0.553190155,-0.898906512,-0.815649828,0.870822021,0.772687654,-0.406641977,-0.393520162,-0.903431151,-0.925421148,-0.997908078,0.471052613,0.980146025,0.399482537,0.272060522,-0.007562134,0.938123074,-0.031023302,-0.620061145,0.4106809,0.422232534
-0.708959765,0.691620012,0.677460695,-0.51824677,-0.900148186,-0.721480958,0.538170598,-0.622247014,-0.548809999,-0.059888695,0.92701742,0.286601717,0.68486537,0.392427048,0.544271368,-0.268021462,0.651159436,-0.272437505,-0.385982125,0.232978261,0.329015588,0.774511095,-0.601735807,0.089609336,0.507622502
-0.062281861,-0.509331943,-0.909049618,-0.668057374,-0.225297502,0.166568823,-0.691512398,-0.336625013,0.896734317,0.641029626,-0.493359113,-0.005744687,0.318161049,-0.601794119,-0.359001928,-0.640529927,-0.24203796,-0.555610729,-0.58056525,-0.929764581,0.933954791,0.150593266,-0.739995014,-0.693707463,-0.984458312
-0.293184375,0.1089049,-0.725206361,-0.683801741,0.473891224,0.940343319,-0.679795861,-0.304610799,0.660971059,-0.38360377,-0.157147351,0.356640112,0.415133912,0.211269986,-0.809560749,-0.793602011,-0.078472776,0.249476007,0.234409563,0.216463744,-0.328479943,-0.025795523,0.867078087,-0.419099229,-0.833623568
-0.689877207,-0.231783981,-0.040609766,0.950817225,0.443540035,0.746216018,0.474565764,-0.332089686,0.871730444,0.450574034,-0.04307841,-0.990138982,0.107223072,-0.130397813,0.33299878,0.915519034,-0.497284352,-0.620051963,-0.649957383,0.583025971,-0.259227056,0.620466664,-0.102440191,0.430631998,0.398361285
0.144002866,0.14105914,-0.952484245,-0.264330639,0.16785341,-0.843334363,0.998104191,0.019486295,-0.19497306,-0.301391542,0.981506714,-0.018405056,0.023500945,0.625553918,-0.326609944,-0.99548835,0.486592356,-0.050823716,0.49682756,-0.677082563,0.843196028,-0.245799692,0.372650741,-0.0953689,-0.232878771
0.814263688,0.025157194,0.427981704,-0.678940997,0.677347564,-0.435536773,-0.095617456,-0.811253982,0.400267249,0.765643445,-0.930454119,-0.590841131,-0.454180278,-0.459268589,-0.563875549,0.561034429,-0.150965797,0.714670397,0.88574279,0.824744561,0.205799873,-0.942146159,-0.675033622,0.835679897,-0.711303315
-0.699079605,0.051933141,0.914023378,-0.565921796,-0.389373014,0.922367885,-0.493527905,0.356133513,-0.077481733,0.639005704,-0.150665814,0.167511766,0.295490753,-0.346557372,-0.663835202,0.860824011,-0.568983749,-0.169404065,0.357486904,0.645346853,0.322254125,-0.129754535,0.94599196,-0.822721355,0.336824762
0.225039461,-0.408349827,-0.641094449,0.971685706,-0.518113559,0.949157037,0.905281027,-0.85422133,0.759022901,-0.817854908,-0.784551301,0.418050556,-0.233051899,0.452475643,0.002411179,0.91105731,-0.168330331,-0.810241704,0.160732969,-0.820853697,-0.484065269,-0.287057603,-0.284609734,-0.085450986,-0.668739833
0.56221163,0.791357184,-0.972917072,-0.782665503,-0.315189127,-0.734878323,-0.209716114,-0.822189687,0.273862318,-0.333588537,-0.778421534,-0.339128361,0.984019312,0.608149032,0.302461575,0.871000574,0.644609898,0.357337372,-0.128682479,-0.387477729,0.36284799,-0.937279165,-0.258140162,-0.91527766,0.335217632
0.773652684,0.058036606,-0.876696964,-0.118714916,-0.610694181,-0.20053451,-0.253563484,-0.529846672,-0.17197455,-0.062776927,0.822049052,-0.85946769,0.049050206,0.599300253,0.147553865,-0.955254192,0.81427633,-0.028786492,-0.587229311,-0.094532619,0.321006177,-0.351862765,0.031190393,0.15417686,-0.21397766
0.297399207,0.564329733,-0.988166379,-0.067234601,0.4518202,0.91273429,0.337023419,-0.758877935,0.612145003,-0.498034737,0.366863393,-0.720862651,-0.327452404,-0.334565654,-0.713069155,0.222275743,-0.521030557,-0.508959076,0.377535014,-0.360281888,0.290052141,0.495292255,0.19866508,0.920148197,0.735114655
0.412954389,-0.183853252,-0.655312257,0.431455051,0.001465027,0.397211294,0.08108081,0.910079336,0.334538012,0.05489586,-0.696018497,-0.638655988,-0.419954519,-0.918581818,-0.540810236,0.52510365,0.01270863,-0.299254772,-0.053446318,-0.930551383,0.647876736,0.897477337,0.159034627,-0.523320101,-0.430870299
0.970984317,0.518859693,-0.998030137,-0.542906639,-0.446585574,-0.310715069,0.492160587,0.510309873,-0.293444078,-0.906519123,0.556020888,0.034690003,-0.850604681,-0.034861321,-0.563466449,-0.013735609,-0.037427913,-0.553810625,0.47386632,0.41212886,0.904781686,-0.102393831,0.835726694,0.618226049,0.281099245
0.636533537,0.030324034,0.707889946,-0.86774732,-0.549453343,0.600493823,-0.623418231,0.482131144,0.463595195,0.4102776,-0.464463151,0.548429236,0.490507955,-0.532303505,0.959552381,0.591396183,0.480219985,-0.179646611,-0.646232047,0.635469622,-0.227889777,-0.609896162,-0.018633514,0.853086565,0.626697936
0.604917522,0.646339661,-0.835002691,0.13186459,-0.059163346,0.108721783,-0.851961221,0.745495048,-0.837332171,-0.707233101,0.875177321,-0.385591112,0.632621769,0.532490213,0.181926669,0.13829642,-0.787616898,-0.489159394,-0.853920959,-0.180839814,0.757703471,-0.233156987,-0.334652516,0.336315991,0.791263361
0.651538977,-0.654279175,0.677238875,-0.179187984,-0.833270568,-0.871647842,-0.911946984,-0.544400101,0.713122537,-0.353253087,0.750870166,0.71390733,0.270529633,-0.894938669,-0.335863872,-0.16115545,0.925445633,0.671563222,0.166822685,-0.735605944,0.77306443,-0.408002366,0.325874345,0.0254129,-0.201802242
-0.992006158,-0.829859381,-0.878869131,-0.315431775,-0.459170854,0.787142864,0.572603334,-0.409921827,0.724789627,0.813883068,0.628786164,0.140365288,0.468469639,0.511065396,-0.804079671,0.366987817,0.326809246,-0.759329474,-0.070248361,0.488415508,0.9772608,0.141559409,-0.748303154,0.648044704,0.203471243
-0.840043856,0.502221698,-0.66742315,0.30989991,0.841272095,-0.313414151,-0.643915068,0.749118546,0.300412766,-0.820178589,-0.382918877,0.283470724,0.840301486,-0.426709677,-0.067872185,0.693823599,0.999254102,0.577937438,0.653985647,-0.710279972,-0.920449138,0.598210911,0.486127177,0.423069279,-0.164312243
0.648698638,0.492463221,-0.36637649,0.825641703,-0.90719365,-0.454501097,0.09420141,0.161111067,-0.75040879,-0.783398428,-0.766607669,0.122104739,0.400627084,0.746885561,0.358802015,-0.135288906,0.431211763,0.281474984,0.339270206,-0.673325954,0.642380644,0.528344473,0.068292887,-0.127770557,0.341695033
0.356571203,0.605901089,0.34726423,-0.66875239,-0.734429882,0.413445167,-0.028380574,-0.190067601,0.480587199,0.313246798,0.008532281,-0.26889093,0.662135538,0.588749912,0.210364667,0.219913139,0.423060624,-0.003646708,-0.840681474,-0.707957156,0.000959733,-0.529952665,0.989232747,0.452067454,0.686551623
-0.966420587,-0.648432244,-0.869766101,-0.33387954,0.388003432,-0.310584181,0.741123899,-0.588694293,-0.127665532,-0.989972258,0.587520741,0.227048931,0.018645008,0.048964268,-0.443069407,-0.231375959,0.990409634,-0.833984295,0.295955361,-0.012182427,0.173724609,-0.724602944,0.936375799,0.636513423,-0.979960957
-0.53926075,-0.90513378,-0.300236078,-0.923981849,-0.310799434,0.35763907,0.364127499,-0.174992688,-0.575990605,0.436474898,-0.705348309,-0.750029573,0.540670883,-0.810841527,0.301445435,-0.201635648,-0.476701286,0.739301508,0.399288077,-0.292026271,-0.183503903,0.457960775,-0.377747218,-0.495797952,0.730992241
0.390548708,0.01312152,0.579208357,0.493043561,-0.928452641,0.606516336,-0.468461621,-0.174688498,-0.469846143,0.201462135,-0.528329784,0.611215525,0.981072322,-0.913998395,-0.085114089,-0.734160945,-0.402246066,-0.222630309,-0.545119973,0.96432496,-0.462352809,0.160607541,0.083382908,-0.098621983,-0.478714475
0.456318118,-0.752143507,0.014691767,0.903008976,-0.660564135,0.154841069,-0.572003751,0.892323356,-0.67432842,0.5037979,0.862148076,0.481735234,0.44372844,0.733711718,-0.954768115,0.409004776,0.621146178,-0.801647587,0.310726781,-0.578662994,-0.04244421,0.476681511,0.396179059,-0.935512575,0.262375058
-0.699614337,0.4278604,-0.837056193,0.897665164,0.890644307,0.942108746,-0.117716368,-0.717863259,-0.8233943,0.625096903,0.442703679,0.440187735,0.803701949,-0.634972771,0.610610459,0.852771257,0.421857636,0.434408222,-0.725497848,0.482322882,0.97147714,0.208934097,0.423040179,0.40635187,-0.762729275
0.306142327,0.053281937,-0.977078719,-0.996472522,0.947330529,-0.601220417,-0.950079312,0.083417559,-0.658262116,-0.430888186,0.261666425,-0.951775395,0.54568331,-0.623250996,0.202057017,0.956800999,0.836435898,-0.932111028,0.290996623,-0.569332328,0.563846745,0.448392559,-0.221324556,-0.335910404,-0.345602959
0.30556134,0.251267316,-0.69215583,0.848298098,-0.050473439,0.85057271,0.864099093,-0.166122012,0.587651558,0.492820409,-0.839427176,-0.023956887,-0.379125186,0.089907108,0.550226431,-0.791124154,-0.95627765,-0.618307688,0.355375246,-0.70462019,0.705654424,0.702950302,-0.966874625,0.952724082,0.617038209
0.314597066,-0.204495877,0.287601178,0.257953437,-0.873572475,0.740624667,-0.473124368,-0.814631666,0.178922257,0.258860836,0.715964987,0.133035165,-0.148710878,-0.58888691,-0.697587072,-0.573734063,0.884502455,0.975041322,-0.787017324,-0.053619259,-0.318015399,-0.751172311,-0.81547985,0.847819974,0.1432928
-0.676179414,-0.085148223,0.781267687,-0.124053257,0.860452504,-0.947607277,0.653644748,-0.481768577,0.00766721,0.34061125,0.52338385,-0.705282383,-0.493122827,0.491613377,0.922307228,0.266234823,-0.946181571,-0.056416171,-0.6564309,-0.203504022,0.312543246,-0.430189074,-0.231301114,-0.360642258,-0.124823937
-0.030608876,0.745823828,0.753249713,0.537030254,0.07069455,0.592724021,-0.45751193,0.90959143,0.120465731,0.584035156,-0.481606215,-0.040479701,-0.782480323,-0.968095066,0.45704796,0.533014737,0.752835776,-0.288840742,-0.174999192,-0.255617991,-0.895442054,0.967203023,0.378367038,0.445560799,-0.245566256
-0.862926057,0.078990896,-0.868941171,0.953572086,-0.142372569,-0.510115001,-0.783057662,-0.491032658,-0.62002606,0.628875108,-0.365075128,0.188509509,0.668349138,0.730013253,0.670400801,-0.661450126,-0.219696222,-0.691374873,0.0697,0.840936092,-0.176906503,-0.845920783,-0.514048861,-0.485827609,-0.294766403
0.984585603,-0.659745084,-0.993274026,0.611767085,-0.947636448,-0.229595869,0.331599839,-0.410841004,0.6343439,-0.24657996,0.360247802,0.381815906,-0.849833672,0.780978395,-0.227956248,0.489839266,-0.768961255,-0.96380037,0.577033694,0.850881641,-0.04272313,-0.034937533,0.652785658,0.026497052,-0.603585657
0.990352281,-0.205866736,-0.080641055,0.206231163,-0.587950973,0.712219175,0.543768061,0.825651401,-0.596253118,-0.124880662,0.613834993,0.919306436,0.199913735,0.545959402,-0.570870413,0.737617292,-0.384275017,-0.661837777,0.426533587,0.034747639,-0.140635896,0.026225951,-0.019072617,0.072275562,0.556942073
-0.417898659,0.192670109,0.89521342,-0.88537056,0.206580844,-0.692031429,-0.04084169,-0.316303972,0.636228728,-0.776257618,0.809600781,0.24691992,0.700745469,0.747281757,-0.299347397,-0.81396033,0.645758761,0.036013757,-0.764001787,-0.127559944,-0.22162939,-0.851525608,0.645440058,-0.784944785,0.820275312
0.205567354,-0.011372546,-0.225894306,-0.387102609,0.566312568,0.891054775,0.539340862,0.63741151,0.496394044,-0.001801193,0.393728105,0.039229295,-0.183351203,0.873683066,0.662230313,-0.663400968,-0.249419735,-0.289616959,-0.247138462,0.785443926,0.582272824,0.019941565,0.475317608,0.456724703,0.862066616
0.932874601,0.241686164,-0.248852708,-0.346010798,0.248366875,0.649859415,-0.857577639,0.815211008,0.68038373,0.115303689,0.718640181,-0.422968114,-0.040879717,0.583119756,0.484659078,0.012070639,-0.328247854,-0.902444879,0.488067956,-0.354028999,-0.970363189,-0.297591021,-0.495856093,-0.112446124,0.506096288
0.921567,-0.72679523,0.174710452,-0.923317321,-0.058400114,0.364710399,-0.812636004,-0.660787318,0.05275505,-0.824194783,0.744838017,0.201946665,0.774698625,-0.426795641,-0.962559398,0.751677004,-0.65926173,0.185605401,-0.81022026,0.979004905,-0.114318373,-0.287117207,0.02468057,0.909781159,0.039909548
0.087155463,-0.876049547,-0.818865638,-0.40815673,-0.326526176,0.088111925,-0.64528754,0.151328526,0.510141786,-0.539058943,-0.695622684,-0.270410633,0.475417452,0.992036026,0.690577934,-0.993706537,0.246326127,-0.233011949,-0.315529264,-0.034350985,-0.205138421,-0.893247032,0.522620385,0.518410362,0.44888235
0.355606345,0.007295748,-0.030931846,-0.057978501,0.574351258,0.197019861,-0.997743337,-0.090211031,0.518449067,-0.816385748,0.696222643,-0.284612235,0.64784894,0.087548602,-0.360639585,-0.423103905,0.455820242,0.733552445,-0.520655347,0.04527369,-0.732849756,0.915237331,0.257346924,0.687695518,-0.283479486
