c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
-0.444209678,0.320096697,0.656430595,-0.569833192,0.315924087,-0.682635788,0.437962907,0.673695905,-0.704789798,0.398098809,-0.781409768,0.627935424,0.668239827,-0.809118288,-0.868776659,0.431111598,0.041034072,-0.358360893,-0.526517075,0.914459645,0.719209482,-0.766656261,-0.121406437,-0.912143838,0.919970474
-0.134396955,-0.830329382,0.225470989,-0.132427704,0.845425564,0.473815617,-0.68490794,-0.112821774,-0.054617892,0.56009938,-0.878766393,-0.815262872,-0.321958095,0.401576073,-0.873195781,0.218779989,-0.165228274,-0.663885351,-0.21346546,0.623986183,0.602901069,0.214600338,0.86797071,-0.162438469,0.311734539
0.078732466,-0.080761356,-0.730528409,0.912160735,-0.11324525,0.873560133,0.058499587,-0.67747971,-0.573660778,0.692279915,-0.045621386,0.682446776,0.417049319,-0.501561658,-0.515832256,-0.993317601,0.486979708,0.983615162,-0.730178005,0.826615698,0.182173267,-0.449490817,0.003733271,-0.939889186,0.161950577
-0.333189148,0.944529907,-0.776757942,0.654817909,-0.019561338,0.938008189,-0.870915091,-0.621248524,-0.129593685,-0.826484333,-0.806137073,0.613370152,-0.620506054,0.199659155,0.049993455,-0.580797606,-0.919728863,-0.818274249,-0.585359434,-0.66925262,0.603537139,0.078362288,0.938958888,-0.142528601,0.711410279
0.342317749,-0.360402363,0.875878368,-0.435531418,0.115721342,-0.479439815,-0.117153064,0.224200269,-0.913406287,0.651980032,0.703158618,-0.315604161,-0.076981315,-0.841260873,-0.38723774,0.826567692,0.842473827,0.634310537,-0.278481643,-0.970192085,-0.948707701,-0.826070685,0.737178825,0.492384926,0.280546631
-0.495079948,0.554627836,0.836161596,-0.747221085,-0.377277633,-0.396691668,-0.510489261,0.986048926,-0.023570489,-0.052902088,-0.809369066,0.927228533,-0.651949304,0.016063603,-0.350661997,0.325090077,-0.973873559,0.748070967,0.066869971,-0.802856986,0.212594492,-0.4314795,-0.274477784,0.481888239,-0.331790486
0.940857313,0.176055221,0.746097134,0.416452217,-0.21405142,0.711582423,0.531203168,-0.323225759,0.16840212,-0.975691433,-0.511042282,-0.437556017,-0.724176966,0.671564679,0.219292222,0.188151623,-0.757214105,-0.814417069,0.193339715,-0.645428814,-0.465655882,0.112313215,0.750705111,0.241430563,0.86127826
0.11147557,0.236556482,0.929289308,0.921610647,-0.053280402,0.103667822,-0.122893814,0.987996578,0.683448688,-0.799184607,-0.478055833,-0.310240751,-0.065232657,0.64433768,-0.581342372,-0.021897464,-0.508792735,0.714736825,0.930601902,0.027170182,-0.635028554,0.467184056,-0.735466262,-0.338002991,-0.642988245
-0.157119685,0.173764679,0.361672489,0.703044411,-0.665512088,-0.598382985,0.709846265,-0.817097114,-0.794242564,0.621858549,0.829797746,0.4822729,-0.302906944,-0.435429916,-0.040002665,0.104949231,0.44872619,0.687951096,0.394905979,0.471978429,0.781126914,-0.347688463,0.045414381,-0.279487968,-0.118445684
0.639014041,-0.287619944,0.77765122,-0.786832187,-0.401034345,0.225050042,0.840352396,0.599042856,0.509317987,0.66414465,0.394131343,-0.274706784,-0.324846096,-0.739864918,0.689076797,0.853120665,-0.049109205,0.36705256,0.14950097,0.586898345,-0.441484496,0.954610177,-0.251687893,-0.738675263,-0.475385641
-0.508866402,-0.043080317,-0.13924266,0.4892952,-0.602939911,-0.712736289,0.21355675,0.622544996,0.522497208,-0.344995857,0.073104418,0.506584628,-0.237499385,0.89384848,-0.991658095,-0.739627118,0.670727356,0.268949542,0.932777923,-0.439130426,0.117311988,0.744005262,-0.700407349,0.702290086,0.414509102
-0.557299528,-0.044093627,-0.452819296,-0.760281678,-0.608550042,0.509232886,-0.144042982,-0.397453772,0.21350778,-0.339173968,0.005312543,-0.037724891,0.306761903,-0.336377506,0.806512062,-0.271878783,-0.073650047,0.423496619,-0.917754667,-0.534106558,-0.237927321,0.028978378,0.468207524,-0.070541981,0.748910276
0.641525122,0.097171426,-0.607657196,-0.931496837,0.587184713,0.000203431,-0.403004534,0.902273871,-0.348532429,0.043480354,-0.029079547,-0.411544649,-0.327751805,0.925244401,0.160043678,0.377120171,-0.143685966,-0.998655961,-0.133993246,-0.940502792,-0.989748165,-0.932947293,-0.55688715,0.168311261,0.626315407
-0.350194756,-0.297709825,0.195729988,0.220660942,-0.887309932,0.226142266,-0.031643044,-0.165792903,0.144922044,-0.839569401,-0.33041409,0.983248683,0.62823018,0.338602254,-0.810711297,-0.320665834,0.806007484,-0.632783922,-0.555495819,-0.048487383,-0.143501271,0.319028868,-0.513619949,0.975709435,-0.625014911
-0.75629133,0.645666226,0.137709876,-0.68748653,0.506909179,0.705736569,0.522760385,-0.583381317,0.867485303,-0.354794099,0.142076238,-0.525057221,-0.437372286,-0.099062716,-0.752800773,0.211888672,0.541033975,-0.206064153,-0.503453598,-0.835154819,-0.429701004,-0.176295613,-0.730818904,0.936859062,0.724940689
-0.172893891,0.047041744,-0.821828311,-0.186618837,-0.746828578,-0.283508716,-0.252317287,0.649389282,0.204074328,-0.430754582,0.599655179,0.044858194,-0.9850912,0.195421653,-0.262949704,0.982298297,0.925125438,0.217386707,0.138251418,0.607585136,0.393220127,0.94404209,-0.745222872,-0.418012328,-0.498195613
0.834938803,0.200644178,0.379755487,-0.559945765,0.844099257,-0.877456561,-0.590845576,0.750002859,-0.392755181,0.830303376,0.736987369,-0.428427085,-0.417498004,0.44257063,0.554474219,0.129266797,-0.497009704,0.496124444,0.280840566,0.177961021,0.261251684,-0.16608688,-0.509060872,0.480653076,0.78417578
-0.076674074,0.964874026,-0.342675839,-0.603624998,0.220164782,0.510522758,0.572766625,-0.295326544,0.827296583,-0.950384534,0.257244658,0.708063255,0.843341695,-0.98075643,-0.828572031,0.540611359,-0.177508894,0.916055653,-0.450622625,-0.794971208,-0.885240827,-0.388806044,-0.237305717,-0.266016098,-0.049292313
0.539659375,0.072151987,-0.632300081,-0.339790548,0.911199672,0.734159893,0.316609681,0.680525089,-0.326691117,-0.516084945,0.732964461,-0.621734649,0.697254516,0.712910417,0.727745669,0.115797962,-0.505478764,0.820038246,-0.472926747,0.057030429,-0.659496016,0.532152677,-0.309007698,0.487181895,-0.415876749
0.973839709,-0.732530048,0.849478314,0.190204203,0.699208993,0.652727401,0.775162118,0.488984177,0.040861787,0.443385542,0.723879307,-0.213627526,0.20534316,-0.825193535,0.983466075,-0.830515998,0.08774661,-0.432077139,0.908205256,0.695507922,0.723660141,-0.476509935,0.50260437,-0.757102256,0.497004194
-0.07926041,0.190581464,0.816650564,0.946041578,-0.831130829,0.525481946,0.582984177,0.314051209,0.598826864,-0.241063627,0.021274314,0.082163626,0.624992983,-0.347060596,0.601755948,-0.67858442,-0.46314535,-0.593793996,-0.88599618,-0.912329538,0.368824683,0.280173977,0.863266667,0.039068731,-0.678212344
0.136571253,-0.992834418,0.596963381,0.541974133,0.431319918,-0.157737803,0.899632952,-0.575655414,0.172082364,-0.470606922,0.888180278,0.207919456,0.543131938,0.234594491,-0.10792475,0.830756388,-0.092292444,-0.399877752,0.815185682,-0.455902176,0.310293771,0.1569238,0.331412487,0.000959562,0.0937857
-0.708366299,0.468312003,0.24788973,0.498183388,-0.861045722,-0.625878228,-0.655424227,-0.79392655,-0.031088283,-0.744247871,-0.004304161,-0.341069648,-0.742252583,-0.366579053,0.627219659,0.240322386,0.536256814,0.955735074,-0.667175136,-0.250633932,0.527982196,-0.754556821,-0.06887824,0.961008567,-0.806054445
0.335931691,-0.090351122,-0.492249508,-0.807401929,0.037835892,-0.612342089,-0.764081061,0.874311001,0.88203133,0.606104496,0.867757452,-0.588094959,-0.777649577,-0.735964911,-0.112977404,0.013820769,-0.555382027,-0.324074956,-0.050154599,0.1912148,0.349293411,0.94995102,0.781770592,-0.169688811,-0.28538127
0.296423439,-0.517170806,-0.333323314,0.434793538,0.866367566,0.116912178,-0.68078188,0.907378405,0.333585834,-0.187884121,-0.839832037,-0.366577322,0.731609145,-0.909480159,-0.258191235,0.949481968,-0.796095957,0.55328245,-0.398890358,-0.916259151,0.00261275,-0.410391973,0.016086386,-0.031478897,0.724445143
0.679123121,0.42913506,0.211052731,0.022732545,-0.627054377,0.592374013,0.535339342,-0.396675701,0.893447125,-0.228053672,-0.628919419,0.430215243,-0.310895242,0.822261591,-0.091201411,-0.646246519,0.728372434,-0.347057032,0.265787285,0.233789813,-0.393612629,0.297152299,-0.984031898,0.937914729,0.107927648
0.358788865,0.668960426,0.934280961,-0.884220077,-0.689709465,-0.507959715,-0.008105027,0.789957167,0.304940993,-0.268617918,0.986573539,-0.034281139,-0.876341349,0.786649189,-0.999119022,0.660517513,-0.080006864,0.091305002,0.34571046,0.588756233,-0.644689869,-0.749346341,0.761648529,0.906251177,0.040235183
0.085060221,-0.663041489,-0.387895584,-0.230574312,0.820023687,-0.901858249,0.484807119,-0.467646284,0.78828983,-0.342116813,-0.772136731,-0.508445424,-0.683564628,0.204748464,0.803486438,-0.109343445,0.337468902,-0.427523471,0.673754979,0.109362543,0.98747334,-0.2981486,0.993137643,0.191461,-0.619622049
-0.999524513,-0.495497846,-0.04335216,0.232075931,-0.295212293,0.143089214,0.690459525,-0.662503928,0.332090849,-0.896787309,0.472645659,0.121120415,-0.72605487,-0.491506146,0.148107211,-0.902818063,0.768031056,0.182699536,-0.087887657,-0.954664312,0.957175082,0.367165001,-0.716124967,0.372262602,-0.8176593
-0.88636257,0.817016566,-0.374085136,-0.829194836,0.273500705,0.563255342,0.248079277,-0.028744346,-0.876965928,-0.074060514,-0.582713436,-0.624009268,0.33896271,0.557644237,-0.385254554,-0.545883046,-0.022458945,0.772261881,-0.598142008,-0.880407403,0.757100777,0.017416254,0.507572035,0.232884925,-0.492920482
-0.079382971,0.491697492,-0.836003247,0.378278992,-0.902751347,0.393791241,-0.904581051,0.921917575,-0.327027708,0.127086548,-0.79253306,0.792290336,0.448062758,0.278836084,-0.945230568,0.228731123,-0.049873277,0.093704758,-0.466596045,-0.543196726,0.07874112,0.056495437,0.993259006,0.352076847,-0.571389864
-0.712940547,0.797131373,0.227206544,-0.94129005,-0.604341012,0.590296961,0.501142514,0.043592643,-0.295476276,0.147430196,0.531736696,0.771047525,-0.710675266,0.080236596,0.91785688,0.614281833,-0.367934512,-0.336503321,-0.947885093,0.16431488,0.219001373,0.225068877,0.753409309,-0.162948501,0.202950484
-0.315319684,-0.164743253,-0.827287139,-0.099489943,-0.905502808,0.692047399,-0.608490637,0.441694705,-0.911367209,0.572696757,-0.60680362,-0.843412882,-0.231491336,-0.161504132,-0.873283262,-0.26288927,-0.665807488,-0.940131611,-0.810677958,0.263189476,-0.651869911,0.988813598,-0.314705949,-0.586085561,-0.432380454
0.059861782,0.887116048,0.715712834,-0.436543636,0.333420128,0.092691783,0.408719538,-0.330983302,0.071614587,0.516446854,0.757115092,0.052649277,0.658724327,-0.799786966,0.360229147,-0.154377473,0.257511954,-0.513803449,0.364404405,0.690499702,0.683755796,0.84819338,0.59262025,-0.528676462,0.105135401
-0.136469518,0.872782406,0.638760483,0.127369315,-0.200789545,0.318935396,-0.170054394,0.112040534,0.385402592,-0.127365679,0.196760063,-0.183382892,0.265052809,-0.314438174,-0.491664291,-0.59126953,0.772295511,-0.614440056,0.808887242,-0.79141819,-0.185895815,0.352426288,0.999964946,-0.262239817,-0.495401921
0.524652142,-0.681597331,-0.35027302,0.802734195,0.508419065,-0.029547602,0.971861975,-0.842371732,0.603351589,-0.450481542,-0.884717605,-0.200537217,0.111421237,0.102788429,0.798031977,0.225383214,-0.927138906,-0.949193321,0.82877805,0.098773549,0.558685244,0.121009446,-0.213206749,0.141948494,-0.043417434
0.809833066,-0.253203837,-0.855333023,0.203360138,0.729703416,-0.283116021,0.229189156,0.273139106,-0.937666824,0.635274187,-0.695498902,-0.425713729,-0.599558451,-0.620312871,-0.688224703,0.298544016,-0.008778595,-0.33145599,-0.046794673,-0.699340318,0.446999468,0.285005606,-0.778054441,-0.64005079,0.393582283
0.971422038,-0.244459482,0.328957091,0.949387569,-0.729396121,0.659006797,-0.42123684,-0.475031878,-0.664227005,0.966479677,-0.14020312,-0.144489579,0.789479067,0.514085414,-0.971366515,0.903921253,0.998908514,-0.216449912,-0.179821602,0.884123341,-0.709015983,-0.921283868,-0.592826599,0.179073911,0.0977419
0.945434037,0.923718284,0.454352414,0.432674836,-0.417361184,-0.010910277,-0.161567415,0.678122434,-0.215063796,0.375766985,-0.328835904,0.731631038,-0.643581725,-0.276581268,0.470273933,-0.27882696,-0.439405709,0.025823353,-0.852404903,-0.766795488,0.792360959,-0.259803359,-0.115510663,-0.301684574,-0.540865207
0.354788635,0.767434641,-0.474737877,-0.611399122,-0.474708815,-0.747118653,0.540595729,0.566249389,0.605328692,0.107437391,0.832824903,-0.451254001,-0.292561543,-0.974465912,0.938023159,0.764125632,0.257345206,0.190534916,0.326815085,0.069764313,0.093988466,0.800448762,0.123719041,0.964366124,0.867411553
-0.099222407,-0.811683166,0.654643005,0.326739503,0.092432154,0.01801696,-0.549882052,0.338349154,-0.626384008,-0.624168918,-0.319390528,-0.309220179,-0.128200132,0.23520203,0.127870265,0.522145253,0.382760681,0.320535999,0.47967933,-0.00962318,-0.228687457,-0.588765309,0.878730763,0.386207719,-0.06519444
0.444031825,-0.856855072,0.000793045,-0.726698259,-0.540241191,0.682154045,-0.661226496,0.750779977,-0.941802467,-0.236507709,0.359268009,0.12795963,-0.845937429,-0.117151536,-0.376881677,-0.529798089,0.91140785,0.588640536,0.73608778,-0.327242872,-0.324685255,0.582702053,-0.613267219,0.795696074,0.951742736
0.948619634,-0.573001974,0.114235629,-0.631902163,0.136945096,0.161508004,0.665260285,0.210682935,0.570007212,-0.040415793,0.44214034,0.473078397,-0.386166097,-0.475816922,-0.856395467,0.987830816,-0.14679059,-0.285611098,0.872196454,0.117855877,0.745762424,-0.636323157,-0.113570377,-0.571937237,0.698873022
-0.555400009,-0.073941839,-0.992821,0.204921951,-0.937103305,-0.495817068,-0.786263135,-0.485527614,-0.032271294,0.016357208,-0.303657495,-0.400403401,-0.237331014,-0.373330857,-0.322708969,0.720070674,-0.718223627,0.823297628,-0.7778153,0.73163173,-0.219295175,-0.919601843,0.899583273,0.010268128,-0.343003279
-0.246014598,0.27330601,0.883299343,-0.117619795,-0.208491967,-0.663558379,0.535904052,0.053415733,-0.424543158,0.561385247,-0.665183276,0.984570616,0.676160015,-0.691744896,0.988495882,0.474909478,-0.534803644,-0.70766567,0.717486594,-0.04898931,0.241194681,-0.935365771,-0.278863477,0.530771826,-0.379813696
-0.346811493,-0.359851006,0.507139797,-0.543076823,-0.201715786,-0.525720718,-0.566808636,0.869785032,-0.248826203,0.307554585,0.598757107,0.228928598,0.822549819,-0.8969276,0.759916331,-0.567239148,0.633006232,0.163734842,-0.220590329,0.696947382,-0.263801064,0.155874823,-0.81023741,-0.729753088,-0.218101162
-0.191160172,0.867749688,-0.606523042,0.505062206,0.713288139,0.074210424,-0.533688403,-0.012293871,-0.931301764,-0.149278011,0.430171967,0.868906498,0.077083014,-0.433697925,0.861443404,0.149593413,0.811461069,0.729501679,-0.492250168,0.818333471,-0.525195311,-0.229163226,-0.552317898,0.833446969,0.546245423
0.821969155,0.155292161,0.849813087,0.374532884,0.063198508,0.373010508,-0.398376878,0.953576719,-0.35749158,-0.180735273,0.726441,0.423396279,-0.762754092,0.666508817,-0.689269824,0.690443404,-0.531079583,-0.088961237,-0.70888858,-0.929130563,-0.895040708,0.164681662,0.396838572,0.026896319,0.424922781
-0.993206201,0.661012339,-0.844760692,0.316076955,0.594055337,-0.638819727,0.922084519,-0.636699817,-0.543214481,0.235545602,0.851200009,0.012745314,-0.958172902,0.957268785,0.330998857,0.883207378,0.641236075,0.309017828,0.326928167,0.405498397,0.067535666,-0.073928776,0.651260051,-0.497964122,-0.010620662
-0.121060656,0.231173898,-0.410670277,-0.106143204,-0.215179594,0.31251263,0.019528367,0.509619364,-0.774783185,0.963017145,0.725474533,0.278144894,0.796453068,0.197162778,-0.691152559,-0.95959204,0.548747185,-0.091872433,0.739653777,0.887682183,0.663885092,0.910378138,0.733430801,0.397798227,0.365060336
-0.558058139,-0.924864045,-0.997320459,0.39518885,0.266145935,0.306323846,0.266543707,-0.414467655,0.461058424,0.804689228,0.740335689,-0.100572978,0.913020606,0.058390504,0.043614265,0.274564319,-0.716651256,-0.09479567,0.046937282,0.95713248,0.34548193,-0.40741681,-0.442565041,0.430345638,-0.891810141
0.367148643,0.935882724,0.640812905,0.157818952,-0.320626704,-0.11919108,-0.468029038,0.096593027,-0.858642294,0.559381526,-0.664290067,-0.10201942,-0.662322474,-0.271055538,0.229695365,-0.671499925,0.481752097,0.783400227,-0.556501947,-0.742214525,-0.705667979,-0.042637847,-0.209852307,-0.870494805,0.54404374
-0.621908872,-0.097812059,0.695120322,0.069268744,0.288684312,-0.650419686,-0.648672857,0.149691656,0.26401344,-0.278331456,0.579431091,-0.801344551,-0.964706673,-0.11531002,-0.787317147,-0.859647521,0.827293141,-0.942785157,0.81725176,0.241625648,0.029189183,-0.876904948,0.984474907,-0.597676538,0.649877868
0.545902712,0.984570546,0.464566729,-0.28673577,-0.24305224,0.365094246,-0.263183479,0.855442922,0.388798656,0.285145539,-0.046282251,0.149351319,-0.850552065,0.67840533,-0.171626518,-0.828170542,-0.016929914,0.873167804,-0.215470071,0.775330873,0.425509053,0.62658042,0.089602938,0.137297536,0.022762326
0.761268498,0.594758024,-0.152767112,0.633716889,-0.244895739,-0.686203108,-0.10117951,0.550721473,-0.195855356,-0.864359765,0.753440986,0.75055258,0.415976897,0.716437584,-0.586633898,-0.200533711,-0.707433446,0.456663148,0.800727617,0.88258882,-0.503398523,0.682847128,-0.317886488,0.755364343,0.506986363
-0.266117581,-0.50306544,-0.269985179,0.104533813,0.927480345,0.366512763,0.834204045,0.41914213,0.57217936,0.031393082,-0.281523001,0.188291491,-0.610278418,0.678767794,0.728888594,-0.065936319,0.006506362,-0.149209701,0.169673959,-0.808236535,-0.31068671,0.172548545,-0.94231051,0.946378313,-0.863770085
-0.652960482,-0.612204248,0.817693294,0.139076189,0.047505736,-0.613949659,0.106110146,0.893695893,0.34085791,0.774817651,-0.696050781,-0.965447319,-0.219889548,0.684461108,0.759128455,0.158019129,-0.234108406,-0.527068019,-0.231800178,0.894257054,-0.920501231,0.031070972,-0.164044379,0.091907768,-0.301436292
-0.972816739,0.728781651,0.822410086,-0.625940174,0.07323391,-0.875760808,0.837197689,-0.198085252,-0.977641167,0.551749783,0.311473245,-0.515813019,0.760849418,0.472511404,0.602280465,0.96905422,0.460609681,-0.243285512,0.03265988,0.622183571,-0.09466399,0.902833286,0.478803248,-0.745791242,-0.922201956
0.398470792,-0.44070742,0.993622732,0.054750012,-0.162192353,0.614772156,0.793585112,0.518265463,-0.706798767,0.091823628,0.594499185,0.083482137,0.426436541,-0.81698628,-0.79323457,0.697334817,0.146448322,-0.371016033,-0.64029223,-0.514672787,0.983461126,0.248644243,0.169896412,0.122499347,0.478128305
-0.037596589,0.225438705,0.907161201,-0.185219033,-0.455766391,-0.952575965,0.213834381,0.730234939,-0.667869605,0.724842104,-0.873541683,0.696900921,-0.996493067,0.311351344,0.906585376,-0.117677346,-0.970375867,0.534380019,0.793863814,-0.073947358,-0.314520874,-0.457473744,0.656509044,-0.31528798,-0.256955548
-0.300600738,0.361394254,0.183787121,-0.983778847,0.124209863,-0.939924949,0.015350211,-0.087114675,0.507440186,-0.342128133,0.161108437,0.146974981,0.161762003,0.332243651,0.469583314,-0.890583028,-0.393980581,-0.380427277,-0.072685172,-0.975165373,-0.851456867,0.148373119,-0.771226712,0.990962576,0.023922606
0.706324957,0.95852758,0.397670618,0.42439866,0.445263422,-0.783143231,-0.989361138,-0.530421849,-0.651230277,0.838733181,-0.155046454,0.324453119,-0.138848779,-0.929705957,-0.812380874,-0.609576108,-0.044706113,0.629034954,0.110265828,-0.589658342,0.765770037,-0.641082709,-0.639114977,-0.564370599,-0.135015232
0.350250216,-0.641444974,0.927564023,0.075667059,0.801944543,0.483483607,0.321751358,-0.389446238,0.213122193,0.111624702,-0.682540905,0.602646945,0.564957295,0.32982776,0.64839038,0.999755628,-0.668309686,-0.470285914,0.745206095,-0.366500449,0.00162118,0.24432072,0.23850005,-0.727210356,0.506603228
-0.56507064,-0.428636927,-0.914957402,0.458604499,-0.0153037,0.491296481,0.903169821,0.490176291,0.14959806,-0.813594432,0.487564867,0.34284807,0.117698495,0.575518727,0.142356957,0.772557955,0.158211677,-0.091971051,0.615149333,-0.202836849,-0.433748456,0.377858547,-0.324232314,-0.310353561,-0.783770961
-0.089797769,0.629426521,0.113610184,-0.726035119,0.558994228,-0.760335314,-0.860593067,0.860719319,0.322966931,0.156394069,0.241109359,-0.993103311,-0.871411425,0.672379522,-0.400038418,0.660309953,0.156379632,-0.266673292,0.304263812,-0.634065522,0.561193853,-0.839463384,-0.164040086,-0.244092075,0.898583747
-0.239514911,-0.349698604,-0.309221915,0.964733812,0.747930611,-0.04568334,-0.73887957,-0.028845551,0.277637236,0.188399316,0.079894677,-0.808928909,-0.331928934,0.835617,-0.459644107,0.380147704,0.339265355,0.604173562,0.172458202,-0.445074513,0.434737915,-0.552142387,-0.486964157,-0.48824891,-0.330538299
-0.366592954,0.278444179,0.965728977,-0.301270462,-0.08961015,-0.677181716,0.237136738,0.227483376,0.611101987,0.587742103,0.156816315,0.804187913,-0.539696479,0.338099398,-0.099055382,-0.616819223,0.973526107,-0.740381164,0.783241192,0.648118805,-0.763442087,-0.301183641,0.914820971,-0.991853822,-0.44996142
0.359932651,-0.102655779,-0.131167152,0.070648274,0.976664059,-0.131193491,0.778390686,0.838355959,-0.751089044,-0.649611978,0.206570592,-0.337210285,-0.219525271,0.401767484,0.795275991,-0.769998102,0.568844216,0.946484564,0.993257292,-0.949577934,0.987807329,0.37651604,-0.316549703,-0.67946363,0.89264348
-0.408143836,0.808891037,0.124916808,0.635807668,-0.3961334,0.565912413,0.366695834,-0.95134362,0.692247795,0.088560656,0.640054408,-0.267504839,0.476164687,0.106248302,0.310724157,0.669285277,-0.522462357,0.467324619,0.550423242,0.882120897,0.138958644,-0.827095506,-0.105514158,0.754243881,-0.31866061
-0.553349286,-0.889598261,-0.901581271,-0.428996138,0.746731705,-0.191418608,-0.296394233,0.470755423,-0.023534576,0.71854618,-0.404175423,-0.343320823,-0.973614247,0.109870621,-0.914504815,0.291028575,-0.832578051,0.166106575,0.874587234,0.536862824,0.045583326,-0.575744057,-0.181712498,0.826569716,0.534128674
0.829595599,-0.238324364,0.389872618,0.488352236,-0.867489348,-0.478420411,0.565777164,0.270824723,-0.999282671,0.65042723,0.726098211,-0.481004806,0.320081974,-0.588798582,0.921074754,-0.651665445,0.204769354,-0.870604077,-0.52233214,0.987185502,-0.19708073,-0.937048071,0.716227136,0.771175928,-0.319804137
0.514452821,-0.426883542,-0.677189224,-0.417487132,0.856971579,-0.464817364,-0.578859488,0.507983396,0.929696613,0.635934901,-0.020209663,-0.945559017,-0.945273036,0.388442883,0.67147507,0.275462397,0.314881618,0.206203862,-0.654836915,-0.909933193,-0.343605742,-0.584678585,0.628541398,0.81612991,0.112742521
0.143135335,-0.287237661,-0.959924266,0.663488743,0.168576356,-0.89622898,-0.758301467,0.765691561,-0.948352791,0.405919321,0.081813407,0.927599179,0.832605806,-0.546407668,0.973140254,0.597615312,-0.512828444,0.506840675,-0.374673404,-0.244224103,0.312975718,0.104310587,0.146322509,-0.822558873,-0.864637152
0.297609606,-0.983325241,-0.529660989,-0.733003906,0.449035547,-0.309054774,0.605916797,-0.522430087,0.120016827,-0.494528413,-0.150653516,0.916772128,-0.121245812,-0.81944968,-0.337393866,0.605268633,-0.654635066,0.770479763,-0.232130655,-0.019429698,0.009349543,-0.69497393,-0.420921672,0.287826664,0.204165298
0.565299798,-0.240660959,0.03920319,0.010245222,0.071692515,-0.802161477,-0.749702945,-0.63576365,-0.064087206,-0.865088698,-0.555491496,-0.722428123,0.343227771,-0.966720021,0.667395367,-0.587961673,-0.603307773,-0.391228945,-0.933230938,-0.487352223,0.307206426,0.420645382,0.655240055,0.46103385,0.91032468
0.942314628,-0.685812599,0.907701821,-0.682594174,-0.658883362,0.811353785,0.694623934,0.654013781,0.657644135,-0.287053579,-0.874335888,-0.432743155,0.237474416,-0.430429592,0.048001164,-0.361228724,0.135394545,0.689582632,0.377638326,0.874508247,-0.932081431,-0.482938335,-0.17353479,-0.999260617,-0.30419188
-0.265864509,-0.533510819,0.072776384,-0.330041892,0.038091139,-0.763323495,-0.847940307,-0.007312043,-0.760579767,0.583561825,-0.037680269,-0.891613804,0.876053469,0.817938867,0.269284841,-0.442713715,0.437163191,0.786705773,-0.143046985,-0.40445142,-0.071042878,-0.534086729,-0.183676533,-0.373875008,-0.41042698
-0.644151987,0.209930967,0.795279071,0.831397822,-0.608429793,0.873823355,0.572761387,-0.524238322,-0.734802616,-0.62770167,-0.53432547,0.339289588,0.674845695,0.994165878,-0.935212294,-0.021794643,0.814557101,-0.61716833,0.610904448,0.565061073,-0.241732152,-0.554504653,-0.49193455,0.425157004,-0.890117809
0.523933211,0.213121954,-0.826800276,0.733027056,-0.750132525,-0.281059729,0.898100591,0.749817246,0.590694881,0.208208507,-0.332671383,0.721470072,-0.512766723,0.43302271,-0.118262832,-0.003555401,-0.91005695,-0.45520526,0.299543297,-0.583763862,0.825896521,0.852562204,-0.285845919,0.874374131,-0.177154873
0.741105058,0.888387166,-0.956183122,-0.739125422,-0.694554725,0.627834066,0.901702469,0.836693824,-0.515117526,-0.930638083,0.29120945,-0.512800019,-0.224803591,-0.316695808,0.580280215,0.904859371,0.247475471,-0.979665226,0.003700611,-0.606903786,-0.139361951,-0.101828828,-0.06062467,0.753426738,-0.74375839
0.079412502,0.267322409,-0.346342411,-0.407019593,-0.090323595,-0.893630518,0.695830003,0.543197693,0.905359923,0.599294935,-0.746225779,0.188445283,-0.739577352,-0.853074438,0.392583506,0.393052743,0.440506409,0.076697962,-0.11548221,0.987380153,0.628730759,0.320879229,-0.776578075,0.095200894,0.763848823
-0.364622537,-0.630837886,0.1572184,0.394400441,-0.785379141,-0.414767361,0.325162785,-0.532561328,-0.658413132,0.93484931,0.612081965,-0.417767687,-0.312494724,-0.519209194,-0.389631942,-0.201018212,0.642581895,0.578475721,0.628344556,-0.647497864,-0.562970988,0.772220108,-0.314901622,-0.227429136,-0.364685754
-0.404577957,-0.119688665,-0.434116898,0.481127329,-0.506666421,-0.396067096,0.116111865,-0.286383861,-0.165081703,0.217393216,-0.686172652,0.301106317,0.087688843,-0.825993392,-0.35303184,-0.008145516,-0.897015965,-0.560886165,0.567689873,-0.924897051,-0.472721127,0.924869305,-0.070496075,0.358603701,0.505088056
0.252433963,0.271355652,-0.207203795,0.543740876,-0.039620161,0.764956263,-0.592684365,-0.463792283,-0.691181962,-0.077027026,-0.018450577,-0.415317103,-0.060435688,-0.517700752,-0.196773087,0.855339379,-0.189738804,-0.970436606,-0.770293016,0.602973303,0.420868197,-0.709039036,0.094430515,0.140844236,-0.316573253
-0.515809648,0.148114865,-0.577678453,0.49762844,-0.076703355,0.653889912,-0.532450453,0.396151092,0.056407469,-0.829336703,0.87005631,0.610121894,0.030421567,0.135324678,0.115493352,0.524229184,0.767484075,0.781184874,-0.55148937,0.549457491,0.955128321,0.388337906,-0.817928656,0.61419714,0.989935885
